,life_satis,y_age,sex,educ,mar_st,occupation,vacation,money,fin_state_change,yj60.4a8,change_job,social_media,preg,physical_activity,alcohol,smoker,depression,health,level_of_trust,num_of_children,is_religious
5956,2.0,71.0,2.0,5.0,5.0,4.0,0.0,16870.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,3.0,2.0,2.0
5957,2.0,40.0,1.0,5.0,1.0,12.0,2.0,30000.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,3.0,0.0,3.0
5958,4.0,68.0,2.0,5.0,1.0,4.0,0.0,14211.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,2.0,1.0,2.0
5960,4.0,41.0,2.0,6.0,2.0,12.0,1.0,36000.0,3.0,2.0,2.0,1.0,2.0,99999995.0,0.0,2.0,2.0,2.0,3.0,6.0,2.0
5961,3.0,44.0,1.0,4.0,2.0,8.0,0.0,20000.0,3.0,2.0,1.0,1.0,0.0,99999995.0,1.0,1.0,2.0,2.0,3.0,6.0,2.0
5962,4.0,21.0,1.0,5.0,1.0,8.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,99999995.0,0.0,2.0,2.0,2.0,3.0,0.0,2.0
5963,4.0,19.0,2.0,4.0,1.0,15.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,99999995.0,0.0,2.0,2.0,2.0,3.0,0.0,2.0
5964,3.0,18.0,2.0,3.0,1.0,15.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,99999995.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0
5967,4.0,71.0,1.0,6.0,2.0,4.0,0.0,24000.0,3.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0
5968,4.0,71.0,2.0,6.0,2.0,4.0,0.0,18900.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,3.0,1.0,2.0
5969,1.0,68.0,2.0,5.0,4.0,4.0,0.0,18000.0,4.0,1.0,2.0,0.0,0.0,99999995.0,1.0,2.0,1.0,4.0,2.0,0.0,2.0
5970,1.0,71.0,2.0,4.0,5.0,4.0,0.0,15650.0,4.0,2.0,2.0,1.0,0.0,99999995.0,2.0,2.0,1.0,4.0,2.0,1.0,2.0
5971,4.0,62.0,2.0,4.0,4.0,4.0,0.0,18800.0,3.0,2.0,2.0,2.0,0.0,99999995.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0
5972,3.0,39.0,1.0,3.0,1.0,12.0,1.0,33000.0,3.0,2.0,1.0,2.0,0.0,99999995.0,1.0,1.0,2.0,3.0,2.0,0.0,4.0
5973,2.0,69.0,2.0,5.0,5.0,4.0,0.0,19200.0,3.0,2.0,2.0,1.0,0.0,6.0,0.0,2.0,1.0,3.0,2.0,2.0,3.0
5974,2.0,16.0,2.0,3.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,3.0,0.0,3.0
5975,4.0,33.0,1.0,6.0,2.0,11.0,0.0,30000.0,3.0,2.0,2.0,1.0,0.0,99999995.0,0.0,2.0,2.0,3.0,3.0,2.0,3.0
5976,4.0,54.0,2.0,4.0,4.0,12.0,1.0,41900.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0
5977,5.0,16.0,1.0,3.0,1.0,15.0,0.0,300.0,3.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,3.0
5978,4.0,36.0,2.0,6.0,2.0,12.0,1.0,20000.0,3.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
5979,5.0,14.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0
5980,4.0,65.0,2.0,4.0,2.0,4.0,0.0,17550.0,3.0,2.0,2.0,0.0,0.0,6.0,0.0,2.0,1.0,3.0,3.0,1.0,2.0
5981,4.0,66.0,1.0,5.0,2.0,4.0,0.0,10600.0,3.0,2.0,2.0,0.0,0.0,99999995.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0
5983,3.0,40.0,1.0,4.0,2.0,11.0,0.0,25556.88,3.0,2.0,2.0,1.0,0.0,99999995.0,0.0,1.0,2.0,99999997.0,3.0,2.0,2.0
5984,2.0,39.0,2.0,5.0,2.0,12.0,1.0,16556.880000000005,3.0,2.0,2.0,1.0,2.0,99999995.0,0.0,2.0,2.0,2.0,3.0,2.0,2.0
5986,3.0,45.0,1.0,6.0,2.0,11.0,0.0,35500.0,3.0,2.0,2.0,1.0,0.0,99999995.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0
5987,4.0,43.0,2.0,6.0,2.0,12.0,1.0,7300.0,3.0,2.0,2.0,1.0,2.0,99999995.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0
5988,3.0,14.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,3.0,0.0,2.0,2.0,2.0,3.0,0.0,2.0
5989,2.0,14.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,4.0,0.0,2.0,2.0,2.0,3.0,0.0,2.0
5990,3.0,51.0,2.0,5.0,4.0,12.0,2.0,99999997.0,3.0,2.0,2.0,1.0,0.0,99999995.0,0.0,2.0,2.0,3.0,3.0,0.0,2.0
5992,4.0,36.0,2.0,6.0,2.0,12.0,2.0,10800.0,3.0,2.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
5993,5.0,44.0,1.0,4.0,2.0,12.0,1.0,40000.0,3.0,2.0,2.0,1.0,0.0,99999995.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
5994,4.0,16.0,2.0,3.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,99999995.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0
5996,2.0,79.0,1.0,4.0,2.0,4.0,0.0,18100.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0
5997,4.0,71.0,2.0,2.0,2.0,4.0,0.0,9300.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,4.0,2.0,2.0,2.0
5999,4.0,46.0,1.0,2.0,2.0,12.0,1.0,25000.0,3.0,2.0,2.0,1.0,0.0,99999995.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0
6000,4.0,43.0,2.0,5.0,2.0,12.0,1.0,22000.0,3.0,2.0,2.0,1.0,2.0,99999995.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0
6001,4.0,35.0,2.0,6.0,3.0,12.0,1.0,39000.0,2.0,2.0,2.0,1.0,2.0,99999995.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0
6003,2.0,73.0,2.0,4.0,5.0,4.0,0.0,14500.0,4.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,1.0,3.0,2.0,2.0,1.0
6004,5.0,38.0,1.0,6.0,2.0,12.0,2.0,10000.0,4.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0
6005,3.0,70.0,1.0,3.0,4.0,4.0,0.0,13300.0,3.0,2.0,2.0,0.0,0.0,99999995.0,1.0,1.0,2.0,5.0,2.0,2.0,2.0
6006,4.0,29.0,2.0,5.0,2.0,12.0,1.0,11000.0,3.0,2.0,2.0,1.0,2.0,99999995.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0
6009,4.0,38.0,1.0,5.0,2.0,12.0,1.0,12000.0,3.0,2.0,2.0,2.0,0.0,99999995.0,0.0,1.0,2.0,3.0,2.0,2.0,2.0
6010,4.0,62.0,1.0,6.0,2.0,12.0,2.0,20940.0,4.0,2.0,2.0,1.0,0.0,99999995.0,0.0,2.0,2.0,3.0,1.0,2.0,1.0
6011,3.0,60.0,2.0,6.0,2.0,4.0,0.0,13600.0,4.0,2.0,2.0,1.0,0.0,99999995.0,0.0,2.0,2.0,4.0,1.0,2.0,1.0
6012,2.0,60.0,2.0,4.0,5.0,4.0,0.0,11300.0,3.0,2.0,2.0,0.0,0.0,99999995.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
6013,4.0,63.0,1.0,6.0,2.0,10.0,0.0,99999998.0,3.0,2.0,2.0,2.0,0.0,99999995.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0
6014,3.0,63.0,2.0,5.0,2.0,4.0,0.0,13769.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,3.0,3.0,2.0,2.0
6015,3.0,70.0,2.0,6.0,4.0,4.0,0.0,20000.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,3.0,3.0,1.0,2.0
6016,3.0,72.0,2.0,4.0,5.0,4.0,0.0,11097.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,3.0,2.0,1.0,1.0
6017,4.0,31.0,1.0,6.0,2.0,12.0,2.0,200000.0,1.0,2.0,2.0,1.0,0.0,99999995.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0
6018,3.0,69.0,2.0,6.0,5.0,4.0,0.0,16718.0,4.0,2.0,2.0,2.0,0.0,99999995.0,0.0,2.0,2.0,4.0,2.0,2.0,1.0
6019,3.0,24.0,1.0,6.0,1.0,8.0,0.0,15000.0,4.0,2.0,1.0,1.0,0.0,4.0,2.0,2.0,2.0,2.0,3.0,0.0,2.0
6021,3.0,38.0,1.0,3.0,3.0,13.0,0.0,20000.0,3.0,2.0,2.0,2.0,0.0,99999995.0,0.0,1.0,2.0,3.0,3.0,3.0,1.0
6024,3.0,42.0,1.0,3.0,3.0,12.0,2.0,50000.0,2.0,2.0,2.0,1.0,0.0,99999995.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0
6025,4.0,74.0,1.0,6.0,2.0,4.0,0.0,37370.0,2.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,4.0,3.0,2.0,5.0
6026,4.0,73.0,2.0,6.0,2.0,4.0,0.0,21707.0,3.0,2.0,2.0,2.0,0.0,99999995.0,0.0,2.0,2.0,3.0,3.0,2.0,4.0
6027,2.0,60.0,2.0,5.0,5.0,12.0,1.0,30500.0,3.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0
6028,4.0,29.0,1.0,4.0,1.0,12.0,1.0,16000.0,3.0,2.0,1.0,1.0,0.0,99999995.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0
6031,4.0,72.0,2.0,5.0,5.0,4.0,0.0,19000.0,3.0,2.0,2.0,0.0,0.0,6.0,0.0,2.0,1.0,3.0,2.0,2.0,1.0
6032,4.0,69.0,2.0,4.0,5.0,4.0,0.0,16200.0,3.0,2.0,2.0,1.0,0.0,99999995.0,0.0,2.0,2.0,3.0,2.0,2.0,1.0
6033,4.0,36.0,1.0,5.0,1.0,13.0,0.0,30000.0,3.0,2.0,2.0,1.0,0.0,99999995.0,2.0,2.0,2.0,2.0,3.0,0.0,2.0
6034,3.0,85.0,2.0,6.0,5.0,4.0,0.0,25330.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,4.0,2.0,2.0,1.0
6035,3.0,62.0,2.0,6.0,2.0,4.0,0.0,23995.0,3.0,2.0,2.0,2.0,0.0,99999995.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0
6036,4.0,66.0,1.0,4.0,2.0,4.0,0.0,15973.0,3.0,2.0,2.0,0.0,0.0,99999995.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0
6037,4.0,15.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,6.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0
6038,3.0,36.0,2.0,4.0,4.0,6.0,2.0,31600.0,4.0,2.0,2.0,0.0,2.0,99999995.0,0.0,2.0,2.0,2.0,2.0,3.0,2.0
6039,4.0,15.0,1.0,2.0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,6.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0
6040,5.0,34.0,1.0,6.0,2.0,12.0,1.0,60000.0,2.0,2.0,2.0,1.0,0.0,99999995.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0
6041,2.0,46.0,1.0,4.0,4.0,3.0,0.0,18500.0,2.0,2.0,1.0,1.0,0.0,99999995.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0
6042,4.0,34.0,2.0,6.0,1.0,12.0,1.0,65000.0,3.0,2.0,2.0,1.0,0.0,99999995.0,1.0,2.0,2.0,3.0,3.0,0.0,2.0
6043,3.0,67.0,2.0,4.0,1.0,4.0,0.0,8743.0,3.0,2.0,2.0,0.0,0.0,99999995.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0
6044,3.0,33.0,1.0,4.0,1.0,13.0,0.0,12000.0,3.0,2.0,2.0,1.0,0.0,99999995.0,1.0,1.0,2.0,2.0,2.0,0.0,3.0
6045,4.0,36.0,1.0,4.0,2.0,12.0,1.0,25000.0,4.0,2.0,2.0,1.0,0.0,99999995.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0
6046,2.0,69.0,1.0,5.0,3.0,4.0,0.0,15200.0,3.0,2.0,2.0,0.0,0.0,99999995.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0
6047,2.0,60.0,2.0,5.0,5.0,4.0,0.0,15000.0,4.0,2.0,1.0,2.0,0.0,99999995.0,0.0,2.0,2.0,3.0,2.0,2.0,2.0
6048,2.0,40.0,1.0,3.0,1.0,3.0,0.0,7000.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0
6049,5.0,24.0,1.0,5.0,1.0,12.0,2.0,50000.0,2.0,2.0,2.0,1.0,0.0,99999995.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0
6051,2.0,58.0,1.0,2.0,4.0,4.0,0.0,12000.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0
6052,3.0,55.0,2.0,5.0,4.0,12.0,2.0,8000.0,3.0,2.0,2.0,0.0,0.0,99999995.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0
6053,2.0,36.0,1.0,6.0,4.0,13.0,0.0,24000.0,1.0,2.0,1.0,1.0,0.0,99999995.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0
6055,2.0,79.0,2.0,4.0,3.0,4.0,0.0,12230.0,5.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,1.0,3.0,3.0,0.0,3.0
6056,5.0,35.0,2.0,6.0,2.0,12.0,1.0,35000.0,3.0,2.0,2.0,1.0,2.0,99999995.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0
6057,3.0,38.0,1.0,4.0,2.0,12.0,1.0,38000.0,3.0,2.0,2.0,2.0,0.0,99999995.0,1.0,1.0,2.0,2.0,3.0,2.0,4.0
6059,4.0,64.0,2.0,4.0,5.0,4.0,0.0,13400.0,3.0,2.0,2.0,0.0,0.0,99999995.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0
6060,2.0,35.0,1.0,6.0,2.0,12.0,1.0,50000.0,5.0,2.0,1.0,1.0,0.0,99999995.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0
6061,2.0,38.0,2.0,5.0,2.0,7.0,0.0,0.0,4.0,2.0,2.0,1.0,2.0,99999995.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0
6063,2.0,63.0,1.0,4.0,3.0,4.0,0.0,11300.0,4.0,2.0,2.0,2.0,0.0,99999995.0,2.0,2.0,2.0,3.0,2.0,0.0,2.0
6064,2.0,60.0,2.0,5.0,3.0,12.0,1.0,26300.0,3.0,2.0,2.0,1.0,0.0,99999995.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0
6065,2.0,24.0,1.0,5.0,1.0,12.0,2.0,25000.0,5.0,2.0,2.0,1.0,0.0,99999995.0,0.0,2.0,2.0,2.0,3.0,0.0,3.0
6066,1.0,39.0,1.0,4.0,3.0,12.0,1.0,14280.0,3.0,2.0,1.0,1.0,0.0,99999995.0,1.0,1.0,2.0,3.0,3.0,0.0,2.0
6068,4.0,48.0,2.0,4.0,2.0,12.0,1.0,12130.0,3.0,2.0,2.0,1.0,2.0,99999997.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0
6069,4.0,49.0,1.0,4.0,2.0,13.0,0.0,50000.0,3.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0
6070,3.0,27.0,1.0,4.0,1.0,12.0,2.0,0.0,3.0,2.0,2.0,1.0,0.0,99999995.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0
6071,4.0,26.0,1.0,4.0,1.0,12.0,2.0,60000.0,3.0,2.0,2.0,1.0,0.0,99999995.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0
6072,4.0,18.0,1.0,3.0,1.0,1.0,0.0,0.0,99999999.0,2.0,2.0,1.0,0.0,6.0,0.0,2.0,2.0,2.0,3.0,0.0,2.0
6074,3.0,57.0,2.0,4.0,3.0,4.0,0.0,9600.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,3.0,2.0,1.0,2.0
6075,3.0,65.0,2.0,4.0,2.0,4.0,0.0,11300.0,2.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,3.0,3.0,1.0,1.0
6076,4.0,65.0,1.0,4.0,2.0,4.0,0.0,11300.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,1.0,2.0,3.0,1.0,1.0,2.0
6077,4.0,38.0,2.0,5.0,2.0,12.0,1.0,30000.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,3.0,3.0,1.0,1.0
6078,4.0,39.0,2.0,4.0,4.0,12.0,1.0,17000.0,3.0,2.0,1.0,1.0,1.0,99999995.0,0.0,2.0,2.0,3.0,1.0,3.0,1.0
6079,5.0,18.0,2.0,3.0,1.0,15.0,0.0,730.0,3.0,2.0,1.0,1.0,0.0,6.0,0.0,2.0,2.0,3.0,2.0,0.0,1.0
6081,2.0,40.0,1.0,6.0,1.0,12.0,2.0,30000.0,4.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0
6082,4.0,49.0,2.0,6.0,2.0,12.0,1.0,31000.0,3.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0
6083,4.0,57.0,1.0,4.0,2.0,12.0,1.0,33000.0,3.0,2.0,2.0,1.0,0.0,99999995.0,0.0,2.0,2.0,3.0,3.0,1.0,2.0
6084,3.0,29.0,2.0,4.0,3.0,12.0,1.0,24000.0,3.0,2.0,1.0,1.0,2.0,99999995.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0
6085,4.0,33.0,2.0,4.0,2.0,12.0,2.0,19000.0,3.0,2.0,2.0,1.0,2.0,99999995.0,1.0,2.0,2.0,2.0,2.0,9.0,2.0
6086,4.0,34.0,1.0,4.0,2.0,12.0,2.0,95500.0,2.0,2.0,2.0,2.0,0.0,99999995.0,1.0,1.0,99999999.0,2.0,3.0,9.0,2.0
6087,5.0,14.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0,3.0,0.0,99999997.0
6094,3.0,28.0,2.0,4.0,3.0,12.0,2.0,14302.0,3.0,2.0,2.0,0.0,2.0,99999995.0,0.0,2.0,2.0,2.0,1.0,1.0,3.0
6096,2.0,64.0,2.0,6.0,5.0,4.0,0.0,12000.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,3.0,1.0,3.0,1.0
6097,3.0,63.0,1.0,3.0,3.0,4.0,0.0,13200.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
6098,3.0,34.0,2.0,5.0,2.0,12.0,1.0,26000.0,4.0,2.0,2.0,1.0,2.0,99999995.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0
6099,3.0,32.0,1.0,4.0,2.0,12.0,2.0,15000.0,4.0,2.0,2.0,1.0,0.0,99999995.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0
6101,2.0,36.0,2.0,4.0,2.0,12.0,2.0,8000.0,3.0,2.0,2.0,1.0,2.0,99999995.0,0.0,2.0,2.0,2.0,2.0,1.0,3.0
6102,2.0,36.0,1.0,3.0,2.0,13.0,0.0,48000.0,3.0,2.0,2.0,0.0,0.0,99999995.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0
6103,2.0,18.0,1.0,4.0,1.0,15.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0
6104,2.0,45.0,2.0,6.0,4.0,12.0,1.0,30000.0,5.0,2.0,99999997.0,1.0,2.0,99999995.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0
6105,3.0,18.0,2.0,3.0,1.0,15.0,0.0,0.0,3.0,2.0,99999997.0,1.0,0.0,99999995.0,1.0,2.0,2.0,3.0,3.0,0.0,2.0
6106,4.0,48.0,2.0,5.0,2.0,9.0,0.0,25000.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0
6107,2.0,59.0,1.0,6.0,2.0,12.0,1.0,62700.0,3.0,2.0,2.0,1.0,0.0,4.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0
6108,2.0,22.0,1.0,4.0,1.0,15.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,99999995.0,0.0,2.0,1.0,3.0,2.0,0.0,2.0
6109,4.0,30.0,2.0,6.0,2.0,12.0,1.0,19600.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0
6110,1.0,67.0,1.0,4.0,4.0,4.0,0.0,16300.0,3.0,2.0,2.0,0.0,0.0,99999995.0,1.0,2.0,2.0,99999997.0,3.0,1.0,99999997.0
6111,3.0,38.0,1.0,6.0,2.0,12.0,1.0,45000.0,3.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
6113,2.0,35.0,1.0,6.0,2.0,12.0,1.0,28000.0,4.0,2.0,1.0,1.0,0.0,99999995.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0
6114,3.0,30.0,2.0,6.0,2.0,6.0,2.0,7133.540000000002,4.0,2.0,1.0,1.0,2.0,99999995.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0
6115,1.0,66.0,2.0,5.0,4.0,4.0,0.0,99999998.0,5.0,2.0,2.0,1.0,0.0,99999995.0,0.0,2.0,1.0,4.0,2.0,1.0,1.0
6116,4.0,57.0,1.0,6.0,2.0,12.0,1.0,86000.0,3.0,1.0,99999997.0,1.0,0.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0
6117,3.0,54.0,2.0,6.0,2.0,12.0,1.0,25000.0,3.0,2.0,2.0,1.0,0.0,99999997.0,0.0,2.0,2.0,3.0,1.0,2.0,1.0
6120,1.0,34.0,1.0,4.0,1.0,12.0,2.0,300.0,5.0,2.0,2.0,1.0,0.0,99999995.0,2.0,1.0,2.0,3.0,3.0,0.0,2.0
6121,2.0,66.0,2.0,6.0,5.0,4.0,0.0,10216.0,5.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0
6122,3.0,33.0,1.0,5.0,3.0,12.0,1.0,12000.0,3.0,2.0,99999997.0,1.0,0.0,99999995.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0
6123,3.0,40.0,2.0,4.0,3.0,12.0,1.0,15000.0,3.0,2.0,2.0,1.0,2.0,99999995.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0
6124,3.0,20.0,2.0,5.0,1.0,8.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,99999995.0,0.0,2.0,2.0,3.0,1.0,0.0,1.0
6126,3.0,39.0,2.0,5.0,4.0,12.0,1.0,21000.0,3.0,2.0,2.0,1.0,2.0,99999995.0,0.0,2.0,2.0,2.0,2.0,1.0,99999997.0
6128,2.0,66.0,2.0,5.0,4.0,4.0,0.0,18000.0,4.0,2.0,2.0,1.0,0.0,99999995.0,0.0,2.0,2.0,3.0,3.0,1.0,2.0
6129,4.0,41.0,1.0,6.0,2.0,12.0,1.0,25000.0,3.0,2.0,2.0,1.0,0.0,99999995.0,1.0,1.0,99999999.0,2.0,2.0,2.0,2.0
6130,2.0,31.0,1.0,5.0,5.0,8.0,0.0,7000.0,5.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0
6131,4.0,79.0,2.0,4.0,5.0,4.0,0.0,12160.0,3.0,2.0,2.0,0.0,0.0,6.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0
6132,4.0,42.0,1.0,6.0,2.0,12.0,2.0,60000.0,3.0,2.0,2.0,1.0,0.0,99999995.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0
6133,4.0,43.0,1.0,6.0,2.0,12.0,2.0,70000.0,3.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,99999999.0,3.0,2.0
6134,4.0,74.0,1.0,5.0,2.0,4.0,0.0,18961.0,3.0,2.0,2.0,1.0,0.0,99999995.0,2.0,2.0,2.0,3.0,3.0,1.0,5.0
6135,3.0,69.0,2.0,6.0,2.0,4.0,0.0,18161.0,3.0,2.0,2.0,1.0,0.0,99999995.0,2.0,2.0,2.0,3.0,3.0,99999999.0,2.0
6136,3.0,43.0,1.0,6.0,2.0,12.0,1.0,78600.0,3.0,2.0,2.0,2.0,0.0,4.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0
6137,3.0,42.0,2.0,6.0,2.0,7.0,0.0,9000.0,4.0,2.0,1.0,1.0,2.0,99999995.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0
6138,4.0,21.0,2.0,5.0,1.0,16.0,0.0,4326.0,3.0,2.0,1.0,1.0,0.0,99999995.0,0.0,2.0,2.0,2.0,1.0,0.0,99999997.0
6142,3.0,67.0,2.0,4.0,2.0,4.0,0.0,12100.0,4.0,2.0,2.0,2.0,0.0,99999995.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0
6143,4.0,67.0,1.0,4.0,2.0,12.0,1.0,34000.0,3.0,2.0,2.0,2.0,0.0,99999995.0,0.0,1.0,2.0,3.0,3.0,2.0,2.0
6144,4.0,71.0,2.0,4.0,5.0,12.0,1.0,29200.0,3.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0
6145,2.0,39.0,2.0,6.0,1.0,12.0,1.0,44275.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0
6147,4.0,47.0,1.0,6.0,2.0,12.0,2.0,99999998.0,4.0,2.0,1.0,1.0,0.0,99999995.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0
6148,3.0,32.0,1.0,6.0,1.0,12.0,1.0,65000.0,3.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,2.0,3.0,2.0,0.0,1.0
6149,4.0,81.0,1.0,6.0,5.0,12.0,2.0,72500.0,99999997.0,2.0,2.0,1.0,0.0,6.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0
6150,3.0,32.0,1.0,4.0,6.0,12.0,1.0,22800.0,3.0,2.0,2.0,1.0,0.0,99999995.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0
